"geonameid","name","asciiname","alternatenames","latitude","longitude","feature_class","feature_code","mon","chn","mon_grams","chn_grams","mon_sel","chn_sel","class"
8444534,"Wo’erwohong Haila’ersong","wo'erwohong haila'ersong","Wo'erwohong Haila'ersong,Wo’erwohong Haila’ersong,wo er wo hong hai la er song,沃尔沃洪海拉尔松",48.97843,123.76675,"P","PPL",FALSE,TRUE,12,16,1,5,"Chinese"
8444535,"Changqing","changqing","Changqing,chang qing,常青",48.98748,124.03954,"P","PPL",FALSE,TRUE,5,7,0,2,"Chinese"
8444536,"Qi’an Hade","qi'an hade","Qi'an Hade,Qi’an Hade,qi an ha de,奇安哈德",48.99255,124.1175,"P","PPL",FALSE,FALSE,5,6,1,2,"Chinese"
8444537,"Qingsong","qingsong","Qingsong,qing song,青松",48.98984,124.16636,"P","PPL",FALSE,FALSE,6,6,0,0,"Tie"
8444538,"Xijiaqikou","xijiaqikou","Xijiaqikou,xi gu qi kou,西贾气口",48.69478,123.891,"P","PPL",FALSE,TRUE,4,10,0,6,"Chinese"
8444539,"Yumin","yumin","Yumin,yu min,裕民",48.67745,123.94795,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
8444540,"Xing’an","xing'an","Xing'an,Xing’an,xing an,兴安",48.6405,124.05221,"P","PPL",FALSE,FALSE,1,3,0,2,"Chinese"
8444541,"Yongfeng","yongfeng","Yongfeng,yong feng,永丰",48.6558,124.3714,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
8444542,"Chaoyang Sandui","chaoyang sandui","Chaoyang Sandui,chao yang san dui,朝阳三队",48.23498,124.42717,"P","PPLF",FALSE,TRUE,13,14,1,2,"Chinese"
8444543,"Lingjiaopao","lingjiaopao","Lingjiaopao,ling jiao pao,菱角泡",48.19114,124.43083,"P","PPL",FALSE,TRUE,7,10,0,3,"Chinese"
8444544,"Nankunqian","nankunqian","Nankunqian,nan kun qian,南坤浅",48.18309,124.45284,"P","PPL",FALSE,TRUE,6,8,0,2,"Chinese"
8444545,"Kayadu Erben","kayadu erben","Kayadu Erben,ka ya dou er ben,喀牙都尔本",48.75336,123.96981,"P","PPL",FALSE,TRUE,10,11,2,3,"Chinese"
8444546,"Wujiazi","wujiazi","Wujiazi,wu jia zi,五家子",48.54929,124.17367,"P","PPL",FALSE,TRUE,3,7,0,4,"Chinese"
8444547,"Qianxi Lajin","qianxi lajin","Qianxi Lajin,qian xi la jin,前西拉金",48.35719,124.49634,"P","PPL",FALSE,TRUE,5,12,0,7,"Chinese"
8444548,"Boketu","boketu","Boketu,bo ke tu,博克图",48.44811,124.35078,"P","PPL",FALSE,FALSE,5,5,1,1,"Tie"
8444549,"Yuanjia Weizi","yuanjia weizi","Yuanjia Weizi,yuan jia wai zi,原家崴子",48.44448,124.36958,"P","PPL",FALSE,TRUE,8,12,1,5,"Chinese"
8444550,"Qianxingren","qianxingren","Qianxingren,qian xing ren,前兴仁",48.43663,124.392,"P","PPL",FALSE,TRUE,5,10,1,6,"Chinese"
8444551,"Yong’antun","yong'antun","Yong'antun,Yong’antun,yong an tun,永安屯",48.42664,124.46758,"P","PPL",FALSE,FALSE,5,5,0,0,"Tie"
8444552,"Babaotun","babaotun","Babaotun,ba bao tun,八宝屯",48.42308,124.42942,"P","PPL",FALSE,FALSE,5,6,0,1,"Chinese"
8444553,"Huori Lichuoluo","huori lichuoluo","Huori Lichuoluo,huo ri li chao luo,霍日里绰罗",48.96663,124.34788,"P","PPL",FALSE,TRUE,11,12,1,2,"Chinese"
8444554,"Xinken Xilajin","xinken xilajin","Xinken Xilajin,xin ken xi la jin,新肯西拉金",48.8995,124.34901,"P","PPL",FALSE,TRUE,8,15,1,8,"Chinese"
8444555,"Zhuoluoni","zhuoluoni","Zhuoluoni,zhuo luo ni,卓洛尼",48.80958,124.35805,"P","PPL",FALSE,FALSE,6,7,1,2,"Chinese"
8444556,"Baolong","baolong","Baolong,bao long,宝龙",48.75464,124.12862,"P","PPL",FALSE,FALSE,4,5,0,1,"Chinese"
8444557,"Madangqian","madangqian","Madangqian,ma dang qian,马当浅",48.69314,124.07716,"P","PPL",FALSE,TRUE,5,9,0,4,"Chinese"
8444558,"Qianyi Woqi","qianyi woqi","Qianyi Woqi,qian yi wo qi,前宜卧奇",48.51627,124.49502,"P","PPL",FALSE,TRUE,4,9,0,5,"Chinese"
8444559,"Shengli","shengli","Shengli,sheng li,胜利",48.31239,124.4984,"P","PPL",FALSE,FALSE,5,5,1,1,"Tie"
8444560,"Bitai","bitai","Bitai,bi tai,毕台",48.41792,124.41282,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
8444561,"Qingfeng","qingfeng","Qingfeng,qing feng,庆丰",48.34597,124.47963,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
8444562,"Qianxinglong","qianxinglong","Qianxinglong,qian xing long,前兴隆",48.59286,124.20748,"P","PPL",FALSE,TRUE,6,11,0,5,"Chinese"
8444563,"Honglin","honglin","Honglin,hong lin,红林",49.75894,124.97323,"P","PPL",FALSE,FALSE,4,5,0,1,"Chinese"
8444564,"Xinanyang","xinanyang","Xinanyang,xi nan yang,西南阳",49.74977,124.98944,"P","PPL",FALSE,FALSE,5,9,0,4,"Chinese"
8444565,"Guomeng Gudian","guomeng gudian","Guomeng Gudian,guo meng gu dian,郭蒙古点",49.70975,125.16579,"P","PPL",FALSE,TRUE,11,12,1,2,"Chinese"
8444566,"Xinbei Xingnan","xinbei xingnan","Xinbei Xingnan,xin bei xing nan,新北兴南",49.62143,124.515,"P","PPL",FALSE,FALSE,7,11,2,6,"Chinese"
8444567,"Xinsheng","xinsheng","Xinsheng,xin sheng,新胜",49.61329,124.59713,"P","PPL",FALSE,FALSE,6,7,1,2,"Chinese"
8444568,"Kaohe","kaohe","Kaohe,kao he,靠河",49.582,124.58168,"P","PPL",FALSE,FALSE,4,3,1,0,"Mongolian"
8444569,"Yangmushan Sidui","yangmushan sidui","Yangmushan Sidui,yang mu shan si dui,杨木山四队",49.59384,124.95685,"P","PPLF",FALSE,TRUE,13,15,1,3,"Chinese"
8444570,"Yangmushan Wudui","yangmushan wudui","Yangmushan Wudui,yang mu shan wu dui,杨木山五队",49.57221,124.96256,"P","PPLF",FALSE,TRUE,12,15,1,4,"Chinese"
8444571,"Liangtiansi Wudui","liangtiansi wudui","Liangtiansi Wudui,liang tian si wu dui,良田四五队",49.43907,125.0353,"P","PPLF",FALSE,TRUE,11,14,1,4,"Chinese"
8444572,"Habuqi Sandui Diyingzi","habuqi sandui diyingzi","Habuqi Sandui Diyingzi,ha bu qi san dui de ying zi,哈布奇三队地营子",49.44973,125.21062,"P","PPL",FALSE,TRUE,16,19,2,5,"Chinese"
8444573,"Chuoluoti Zhade","chuoluoti zhade","Chuoluoti Zhade,chao luo ti zha de,绰罗提扎德",49.43326,124.98185,"P","PPL",FALSE,FALSE,13,13,2,2,"Tie"
8444574,"Laoshantou","laoshantou","Laoshantou,lao shan tou,老山头",49.28269,124.65008,"P","PPL",FALSE,FALSE,8,8,0,0,"Tie"
8444575,"Nanxingnong","nanxingnong","Nanxingnong,nan xing nong,南兴农",49.34555,124.67058,"P","PPL",FALSE,TRUE,6,10,0,4,"Chinese"
8444576,"Yisi Kangou","yisi kangou","Yisi Kangou,yi si kan gou,宜斯坎沟",49.21738,124.6468,"P","PPL",FALSE,FALSE,6,9,0,3,"Chinese"
8444577,"Dajia","dajia","Dajia,da jia,达家",49.23461,124.73568,"P","PPL",FALSE,FALSE,2,4,0,2,"Chinese"
8444578,"Tuanjie","tuanjie","Tuanjie,tuan jie,团结",49.70741,125.20761,"P","PPL",FALSE,TRUE,4,6,1,3,"Chinese"
8444579,"Nanyang","nanyang","Nanyang,nan yang,南阳",49.75416,125.00323,"P","PPL",FALSE,FALSE,4,6,0,2,"Chinese"
8444580,"Beixing","beixing","Beixing,bei xing,北兴",49.63044,124.52469,"P","PPL",FALSE,TRUE,2,6,1,5,"Chinese"
8444581,"Shitougou","shitougou","Shitougou,shi tou gou,石头沟",49.4086,124.92804,"P","PPL",FALSE,FALSE,5,7,0,2,"Chinese"
8444582,"Shuangsheng","shuangsheng","Shuangsheng,shuang sheng,双胜",49.41851,125.03381,"P","PPL",FALSE,FALSE,10,9,1,0,"Mongolian"
8444583,"Kabuchu","kabuchu","Kabuchu,ka bu chu,卡布楚",49.12792,124.51219,"P","PPL",FALSE,TRUE,3,4,0,1,"Chinese"
8444584,"Zharu Mutai","zharu mutai","Zharu Mutai,zha ru mu tai,扎如木台",49.53893,124.53501,"P","PPL",FALSE,FALSE,9,9,0,0,"Tie"
8444585,"Xiaoheishan","xiaoheishan","Xiaoheishan,xiao hei shan,小黑山",49.42609,125.06536,"P","PPL",FALSE,FALSE,10,10,1,1,"Tie"
8444586,"Xinsheng","xinsheng","Xinsheng,xin sheng,新胜",49.33491,124.98382,"P","PPL",FALSE,FALSE,6,7,1,2,"Chinese"
8444587,"Dongsheng","dongsheng","Dongsheng,dong sheng,东升",49.27736,125.15957,"P","PPL",FALSE,FALSE,8,7,1,0,"Mongolian"
8444588,"Litun","litun","Litun,li tun,李屯",49.21227,125.06445,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
8444589,"Baka Hali","baka hali","Baka Hali,ba ka ha li,巴卡哈里",49.01116,124.63925,"P","PPL",FALSE,FALSE,6,8,0,2,"Chinese"
8444590,"Habuqi","habuqi","Habuqi,ha bu qi,哈布奇",49.4218,125.23931,"P","PPL",FALSE,TRUE,3,4,0,1,"Chinese"
8444591,"Shuanghe","shuanghe","Shuanghe,shuang he,双河",49.23823,125.15788,"P","PPL",FALSE,TRUE,6,6,1,1,"Tie"
8444592,"Xinduojin","xinduojin","Xinduojin,xin duo jin,新多金",49.60886,125.1305,"P","PPL",FALSE,TRUE,5,9,1,5,"Chinese"
8444593,"Da’erbin","da'erbin","Da'erbin,Da’erbin,da er bin,达尔滨",49.57448,124.66603,"P","PPL",FALSE,TRUE,3,3,1,1,"Tie"
8444594,"Tala","tala","Tala,ta la,塔拉",49.52057,124.67472,"P","PPL",FALSE,FALSE,2,2,0,0,"Tie"
8444595,"Qianhaijiang","qianhaijiang","Qianhaijiang,qian hai jiang,前海江",49.58436,124.41857,"P","PPL",FALSE,FALSE,8,10,0,2,"Chinese"
8444596,"Xingnan","xingnan","Xingnan,xing nan,兴南",49.49949,124.36765,"P","PPL",FALSE,FALSE,4,6,0,2,"Chinese"
8444597,"Beitun","beitun","Beitun,bei tun,北屯",49.48602,124.32425,"P","PPL",FALSE,FALSE,4,4,1,1,"Tie"
8444598,"Xing’an","xing'an","Xing'an,Xing’an,xing an,兴安",49.5155,124.38388,"P","PPL",FALSE,FALSE,1,3,0,2,"Chinese"
8444599,"Antege","antege","Antege,an te ge,安特格",49.00977,123.7451,"P","PPL",TRUE,FALSE,6,3,3,0,"Mongolian"
8444600,"Beifang","beifang","Beifang,bei fang,北方",49.63721,124.42584,"P","PPL",FALSE,TRUE,2,5,1,4,"Chinese"
8444601,"Chaoyangpo","chaoyangpo","Chaoyangpo,chao yang po,朝阳坡",49.62991,124.47528,"P","PPL",FALSE,FALSE,8,9,0,1,"Chinese"
8444602,"Heli","heli","Heli,he li,合力",49.56983,124.39235,"P","PPL",FALSE,FALSE,3,2,1,0,"Mongolian"
8444603,"Ganleng","ganleng","Ganleng,gan leng,甘楞",49.27302,123.96848,"P","PPL",FALSE,TRUE,5,5,1,1,"Tie"
8444604,"Yongfeng","yongfeng","Yongfeng,yong feng,永丰",49.32001,124.23433,"P","PPL",FALSE,FALSE,7,6,1,0,"Mongolian"
8444605,"Deri Sike","deri sike","Deri Sike,de ri si ke,德日斯克",49.24634,124.14804,"P","PPL",FALSE,FALSE,8,8,1,1,"Tie"
8444606,"Zhaluomei","zhaluomei","Zhaluomei,zha luo mei,扎罗梅",49.20199,124.42786,"P","PPL",FALSE,FALSE,9,7,2,0,"Mongolian"
8444607,"Wanshanzhuang","wanshanzhuang","Wanshanzhuang,wan shan zhuang,万山庄",49.09845,124.31427,"P","PPL",FALSE,TRUE,11,11,0,0,"Tie"
8444608,"Bage Dawa","bage dawa","Bage Dawa,ba ge da wa,巴格达瓦",49.03242,123.87121,"P","PPL",FALSE,TRUE,6,7,1,2,"Chinese"
8444609,"Chuwanshan","chuwanshan","Chuwanshan,chu wan shan,楚万山",49.03975,123.97439,"P","PPL",FALSE,TRUE,6,8,0,2,"Chinese"
8444610,"Wudu Hailasong","wudu hailasong","Wudu Hailasong,wu dou hai la song,吾都海拉松",49.01397,123.75249,"P","PPL",FALSE,FALSE,12,13,1,2,"Chinese"
8444611,"Guoni Wudui","guoni wudui","Guoni Wudui,guo ni wu dui,郭尼五队",48.76562,124.51286,"P","PPLF",FALSE,TRUE,5,9,1,5,"Chinese"
8444612,"Sanjiazi","sanjiazi","Sanjiazi,san jia zi,三家子",48.64547,124.58552,"P","PPL",FALSE,TRUE,4,8,0,4,"Chinese"
8444613,"Xinnong","xinnong","Xinnong,xin nong,新农",48.85782,124.0638,"P","PPL",FALSE,FALSE,4,6,0,2,"Chinese"
8444614,"Bo’erke","bo'erke","Bo'erke,Bo’erke,bo er ke,伯尔科",48.78917,123.95458,"P","PPL",FALSE,FALSE,3,3,1,1,"Tie"
8444615,"Yinhali","yinhali","Yinhali,yin ha li,音哈力",48.78661,124.47229,"P","PPL",FALSE,FALSE,5,5,0,0,"Tie"
8444616,"Fulu Houtun","fulu houtun","Fulu Houtun,fu lu hou tun,福禄后屯",48.76151,124.36813,"P","PPL",FALSE,FALSE,8,10,1,3,"Chinese"
8444617,"Fulu Dongtun","fulu dongtun","Fulu Dongtun,fu lu dong tun,福禄东屯",48.75066,124.40299,"P","PPL",FALSE,FALSE,10,10,1,1,"Tie"
8444618,"Dongtaipingchuan","dongtaipingchuan","Dongtaipingchuan,dong tai ping chuan,东太平川",48.62364,123.85044,"P","PPL",FALSE,TRUE,12,14,0,2,"Chinese"
8444619,"Nanxiaoquan","nanxiaoquan","Nanxiaoquan,nan xiao quan,南小泉",48.57603,124.01676,"P","PPL",FALSE,TRUE,5,11,0,6,"Chinese"
8444620,"Xiaodu Erben","xiaodu erben","Xiaodu Erben,xiao dou er ben,小都尔本",48.30742,124.36745,"P","PPL",FALSE,TRUE,10,11,2,3,"Chinese"
8444621,"Shunsiti","shunsiti","Shunsiti,shun si ti,顺斯提",48.93468,124.13909,"P","PPL",FALSE,FALSE,6,6,0,0,"Tie"
8444622,"Duishantun","duishantun","Duishantun,dui shan tun,对山屯",48.71156,123.75801,"P","PPL",FALSE,FALSE,8,8,1,1,"Tie"
8444623,"Heishannan","heishannan","Heishannan,hei shan nan,黑山南",48.95395,123.96627,"P","PPL",FALSE,FALSE,9,8,1,0,"Mongolian"
8444624,"Changrong","changrong","Changrong,zhang rong,长荣",48.96228,124.07172,"P","PPL",FALSE,TRUE,6,7,0,1,"Chinese"
8444625,"Hougouzi","hougouzi","Hougouzi,hou gou zi,后沟子",48.91727,124.05836,"P","PPL",FALSE,TRUE,1,6,0,5,"Chinese"
8444626,"Qiantaipingqiao","qiantaipingqiao","Qiantaipingqiao,qian tai ping qiao,前太平桥",48.66269,123.84646,"P","PPL",FALSE,TRUE,7,12,0,5,"Chinese"
8444627,"Longxing","longxing","Longxing,long xing,龙兴",48.36877,124.42683,"P","PPL",FALSE,TRUE,3,7,0,4,"Chinese"
8444628,"Laodongdian","laodongdian","Laodongdian,lao dong dian,老董点",49.80668,125.19331,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
8444629,"Xiaojiucaigou","xiaojiucaigou","Xiaojiucaigou,xiao jiu cai gou,小韭菜沟",49.67962,125.20685,"P","PPL",FALSE,TRUE,6,13,0,7,"Chinese"
8444630,"Hongsheng Yizu","hongsheng yizu","Hongsheng Yizu,hong sheng yi zu,红升一组",49.57278,124.90482,"P","PPL",FALSE,TRUE,11,12,1,2,"Chinese"
8444631,"Houyiwoqi","houyiwoqi","Houyiwoqi,hou yi wo qi,后宜卧奇",48.5318,124.47914,"P","PPL",FALSE,TRUE,2,7,0,5,"Chinese"
8444632,"Houxingnong","houxingnong","Houxingnong,hou xing nong,后兴农",48.4013,124.43511,"P","PPL",FALSE,TRUE,5,10,0,5,"Chinese"
8444633,"Taipinggang","taipinggang","Taipinggang,tai ping gang,太平岗",48.72616,123.73111,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
8444634,"Chaoyang","chaoyang","Chaoyang,chao yang,朝阳",48.23806,124.44898,"P","PPL",FALSE,FALSE,6,7,0,1,"Chinese"
8444635,"Hongsheng Sanzu","hongsheng sanzu","Hongsheng Sanzu,hong sheng san zu,红升三组",49.59075,124.86415,"P","PPL",FALSE,FALSE,14,13,1,0,"Mongolian"
8444636,"Xichala Baqi","xichala baqi","Xichala Baqi,xi cha la ba qi,西叉拉巴奇",49.34109,124.86494,"P","PPL",FALSE,TRUE,7,11,0,4,"Chinese"
8444637,"Longquan","longquan","Longquan,long quan,龙泉",49.44595,124.60781,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8444638,"Gushan","gushan","Gushan,gu shan,古山",48.84888,124.23709,"P","PPL",FALSE,FALSE,3,4,0,1,"Chinese"
8444639,"Ganqian","ganqian","Ganqian,gan qian,甘浅",48.80378,123.90466,"P","PPL",FALSE,TRUE,3,5,0,2,"Chinese"
8444640,"Houwo Erqi","houwo erqi","Houwo Erqi,hou wo er qi,后沃尔奇",48.77411,123.90156,"P","PPL",FALSE,TRUE,4,8,1,5,"Chinese"
8444641,"Houxinfa","houxinfa","Houxinfa,hou xin fa,后新发",48.60459,124.25945,"P","PPL",FALSE,TRUE,0,7,0,7,"Chinese"
8444642,"Wanbaoshan","wanbaoshan","Wanbaoshan,wan bao shan,万宝山",48.53876,124.40217,"P","PPL",FALSE,FALSE,7,8,0,1,"Chinese"
8444643,"Dongnuomin","dongnuomin","Dongnuomin,dong nuo min,东诺敏",48.31494,124.41779,"P","PPL",FALSE,FALSE,8,8,0,0,"Tie"
8444644,"Yimin","yimin","Yimin,yi min,宜民",49.44398,124.95341,"P","PPL",FALSE,FALSE,2,3,0,1,"Chinese"
8444645,"Erzhan","erzhan","Erzhan,er zhan,二站",49.3072,124.79474,"P","PPL",FALSE,TRUE,4,4,1,1,"Tie"
8444646,"Quansheng","quansheng","Quansheng,quan sheng,全胜",49.3851,125.01462,"P","PPL",FALSE,FALSE,8,8,1,1,"Tie"
8444647,"Samajie","samajie","Samajie,sa ma jie,萨玛街",49.40297,124.78167,"P","PPL",FALSE,TRUE,4,8,1,5,"Chinese"
8444648,"Hetun","hetun","Hetun,he tun,何屯",49.22195,125.07052,"P","PPL",FALSE,FALSE,4,3,1,0,"Mongolian"
8444649,"Zhacai","zhacai","Zhacai,zha cai,扎菜",49.63463,124.36886,"P","PPL",FALSE,TRUE,2,4,0,2,"Chinese"
8444650,"Youyi","youyi","Youyi,you yi,友谊",49.5991,124.42261,"P","PPL",FALSE,FALSE,3,3,0,0,"Tie"
8444651,"Qianjin","qianjin","Qianjin,qian jin,前进",49.22324,124.11372,"P","PPL",FALSE,FALSE,4,6,0,2,"Chinese"
8444652,"Liutiaogou","liutiaogou","Liutiaogou,liu tiao gou,柳条沟",48.8117,124.20245,"P","PPL",FALSE,TRUE,4,8,0,4,"Chinese"
8444653,"Kaoshan Tun","kaoshan tun","Kaoshan Tun,kao shan tun,靠山屯",48.64031,123.80127,"P","PPL",FALSE,FALSE,9,9,0,0,"Tie"
8444654,"Minjuchuan","minjuchuan","Minjuchuan,min ju chuan,民巨川",48.65912,124.19061,"P","PPL",FALSE,TRUE,6,9,0,3,"Chinese"
8444655,"Shancao Fanggou","shancao fanggou","Shancao Fanggou,shan cao fang gou,苫草房沟",48.61033,124.43829,"P","PPL",FALSE,TRUE,8,12,0,4,"Chinese"
8444656,"Fumin","fumin","Fumin,fu min,富民",48.91763,124.20572,"P","PPL",FALSE,FALSE,2,3,0,1,"Chinese"
8444657,"Chulu Geqi","chulu geqi","Chulu Geqi,chu lu ge qi,初鲁格奇",48.79002,123.70049,"P","PPL",FALSE,TRUE,8,8,2,2,"Tie"
8444658,"Qinghe","qinghe","Qinghe,qing he,庆和",49.42189,124.62744,"P","PPL",FALSE,TRUE,4,4,1,1,"Tie"
8444659,"Xinhaliqian","xinhaliqian","Xinhaliqian,xin ha li qian,新哈力浅",49.57008,125.17296,"P","PPL",FALSE,TRUE,5,10,0,5,"Chinese"
8444660,"Jianshanzi","jianshanzi","Jianshanzi,jian shan zi,尖山子",49.30775,125.10079,"P","PPL",FALSE,TRUE,7,9,0,2,"Chinese"
8444661,"Qian’an","qian'an","Qian'an,Qian’an,gan an,乾安",49.57135,124.55904,"P","PPL",FALSE,FALSE,1,2,0,1,"Chinese"
8444662,"Dajia Shan","dajia shan","Dajia Shan,da jia shan,大架山",49.00537,124.36016,"P","PPL",FALSE,FALSE,7,9,0,2,"Chinese"
8444663,"Fengshou","fengshou","Fengshou,feng shou,丰收",49.30537,124.10752,"P","PPL",FALSE,FALSE,6,6,1,1,"Tie"
8444664,"Xinhongxing","xinhongxing","Xinhongxing,xin hong xing,新红星",49.61007,124.40515,"P","PPL",FALSE,TRUE,5,9,0,4,"Chinese"
8444665,"Ayanqian","ayanqian","Ayanqian,a yan qian,阿彦浅",48.76888,124.62168,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8444666,"Xinkentun","xinkentun","Xinkentun,xin ken tun,新肯屯",48.64065,124.27153,"P","PPL",FALSE,FALSE,7,9,1,3,"Chinese"
8444667,"Fude Nantun","fude nantun","Fude Nantun,fu de nan tun,福德南屯",48.61513,123.95718,"P","PPL",FALSE,FALSE,9,9,1,1,"Tie"
8444668,"Wanfa Xitun","wanfa xitun","Wanfa Xitun,wan fa xi tun,万发西屯",48.54084,123.98883,"P","PPL",FALSE,TRUE,4,10,0,6,"Chinese"
8444669,"Dadu Erben","dadu erben","Dadu Erben,da du er ben,大杜尔本",48.34702,124.36848,"P","PPL",FALSE,FALSE,10,8,2,0,"Mongolian"
8444670,"Huijiatun","huijiatun","Huijiatun,hui jia tun,惠家屯",48.4719,124.45567,"P","PPL",FALSE,FALSE,7,8,0,1,"Chinese"
8444671,"Chaoyang","chaoyang","Chaoyang,chao yang,朝阳",49.73582,124.85212,"P","PPL",FALSE,FALSE,6,7,0,1,"Chinese"
8444672,"Chala Baqi","chala baqi","Chala Baqi,cha la ba qi,叉拉巴奇",49.35052,124.92716,"P","PPL",FALSE,TRUE,6,8,0,2,"Chinese"
8444673,"Jiangtun Diwopeng","jiangtun diwopeng","Jiangtun Diwopeng,jiang tun de wo peng,蒋屯地窝棚",49.13558,125.11083,"P","PPL",FALSE,TRUE,13,16,1,4,"Chinese"
8444674,"Dongquan","dongquan","Dongquan,dong quan,东泉",49.30694,125.12772,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8444675,"Gegentai","gegentai","Gegentai,ge gen tai,葛根台",49.42539,124.82262,"P","PPL",TRUE,FALSE,7,6,1,0,"Mongolian"
8444676,"Daku Mu’er","daku mu'er","Daku Mu'er,Daku Mu’er,da ku mu er,大库木尔",48.83331,124.32905,"P","PPL",FALSE,FALSE,4,5,1,2,"Chinese"
8444677,"Xiaoku Mu’er","xiaoku mu'er","Xiaoku Mu'er,Xiaoku Mu’er,xiao ku mu er,小库木尔",48.76785,124.30663,"P","PPL",FALSE,FALSE,7,8,1,2,"Chinese"
8444678,"Dongtun","dongtun","Dongtun,dong tun,东屯",48.70073,123.9124,"P","PPL",FALSE,FALSE,5,5,0,0,"Tie"
8444679,"Bayin Bula’er","bayin bula'er","Bayin Bula'er,Bayin Bula’er,ba yin bu la er,巴音布拉尔",48.94384,123.91576,"P","PPL",FALSE,FALSE,9,8,1,0,"Mongolian"
8444680,"Dongjiaqikou","dongjiaqikou","Dongjiaqikou,dong gu qi kou,东贾气口",48.7213,123.96659,"P","PPL",FALSE,TRUE,5,11,0,6,"Chinese"
8444681,"Xiaohexi","xiaohexi","Xiaohexi,xiao he xi,小河西",48.6708,124.22481,"P","PPL",FALSE,TRUE,5,7,1,3,"Chinese"
8444682,"Dongbeitun","dongbeitun","Dongbeitun,dong bei tun,东北屯",48.2829,124.48356,"P","PPL",FALSE,TRUE,6,8,1,3,"Chinese"
8444683,"Damoding","damoding","Damoding,da mo ding,大莫丁",48.43203,124.49521,"P","PPL",FALSE,FALSE,4,7,0,3,"Chinese"
8444684,"Quanxing","quanxing","Quanxing,quan xing,全兴",48.92131,124.26589,"P","PPL",FALSE,TRUE,3,8,0,5,"Chinese"
8444685,"Qinglongshan","qinglongshan","Qinglongshan,qing long shan,青龙山",48.54323,124.04597,"P","PPL",FALSE,FALSE,10,10,0,0,"Tie"
8444686,"Dajiucaigou","dajiucaigou","Dajiucaigou,da jiu cai gou,大韭菜沟",49.71987,125.21083,"P","PPL",FALSE,TRUE,3,10,0,7,"Chinese"
8444687,"Kumo Erken","kumo erken","Kumo Erken,ku mo er ken,库莫尔肯",49.17556,124.59581,"P","PPL",FALSE,TRUE,8,8,2,2,"Tie"
8444688,"Pingyang","pingyang","Pingyang,ping yang,平阳",49.35532,124.92678,"P","PPL",FALSE,FALSE,6,7,0,1,"Chinese"
8444689,"Yihali","yihali","Yihali,yi ha li,伊哈里",49.32506,125.03696,"P","PPL",FALSE,FALSE,4,4,0,0,"Tie"
8444690,"Xinbitai","xinbitai","Xinbitai,xin bi tai,新毕台",49.59316,125.11125,"P","PPL",FALSE,FALSE,5,7,0,2,"Chinese"
8444691,"Guo’enbo Getuo","guo'enbo getuo","Guo'enbo Getuo,Guo’enbo Getuo,guo en bo ge tuo,郭恩博格托",49.10323,124.25469,"P","PPL",FALSE,FALSE,9,8,2,1,"Mongolian"
8444692,"Ayanqian Wudui","ayanqian wudui","Ayanqian Wudui,a yan qian wu dui,阿彦浅五队",48.75368,124.55068,"P","PPLF",FALSE,TRUE,8,13,1,6,"Chinese"
8444693,"Qiankunmi Erti","qiankunmi erti","Qiankunmi Erti,qian kun mi er ti,前坤密尔提",48.84358,124.12844,"P","PPL",FALSE,TRUE,11,12,1,2,"Chinese"
8444694,"Donggouli","donggouli","Donggouli,dong gou li,东沟里",48.76553,124.19245,"P","PPL",FALSE,FALSE,5,7,0,2,"Chinese"
8444695,"Changfa","changfa","Changfa,zhang fa,长发",48.63106,124.56924,"P","PPL",FALSE,TRUE,4,5,0,1,"Chinese"
8444696,"Yisi’er","yisi'er","Yisi'er,Yisi’er,yi si er,宜斯尔",48.90841,124.69226,"P","PPL",FALSE,FALSE,2,2,1,1,"Tie"
8444697,"Zhonghuo Rili","zhonghuo rili","Zhonghuo Rili,zhong huo ri li,中霍日里",48.9989,124.71976,"P","PPL",FALSE,FALSE,11,10,1,0,"Mongolian"
8444698,"Shuangquanzi","shuangquanzi","Shuangquanzi,shuang quan zi,双泉子",48.93679,123.99659,"P","PPL",FALSE,TRUE,6,10,0,4,"Chinese"
8444699,"Xifumin","xifumin","Xifumin,xi fu min,西福民",48.6615,123.96837,"P","PPL",FALSE,TRUE,2,6,0,4,"Chinese"
8444700,"Ping’an","ping'an","Ping'an,Ping’an,ping an,平安",48.60649,123.78955,"P","PPL",FALSE,FALSE,2,2,0,0,"Tie"
8444701,"Yongqiang","yongqiang","Yongqiang,yong qiang,永强",48.62398,124.374,"P","PPL",FALSE,TRUE,4,7,0,3,"Chinese"
8444702,"Houxingshan","houxingshan","Houxingshan,hou xing shan,后兴山",48.51709,124.35957,"P","PPL",FALSE,TRUE,5,10,0,5,"Chinese"
8444703,"Donggang","donggang","Donggang,dong gang,东岗",49.53314,124.99166,"P","PPL",FALSE,FALSE,5,6,0,1,"Chinese"
